Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,20304739,KNORR SINIGANG GABI 12X(12X22G),,,2,case,0.018,7.812
,PCC-000614,Unilever Philippines,NON-FOOD,2816717043,3810207808,53483684,1809168379,8 07 2018,50207235,AFPCES PSG,Manila City,20304739,KNORR SINIGANG GABI 12X(12X22G),,,5,case,0.045,19.53
,PCC-000614,Unilever Philippines,NON-FOOD,2816718454,3810207823,53483697,1809156130,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,20304739,KNR SINIGNG W/GABI 12X12X22 G,,,50,case,0.45,195.3
,PCC-000614,Unilever Philippines,NON-FOOD,2816719808,3810207821,53483695,1809168399,8 07 2018,50207235,AFPCES PSG,Manila City,21001434,SURF HS STD PWDR BLOSSOM FRESH 144X82G,,,5,case,0.087,60.97
,PCC-000614,Unilever Philippines,NON-FOOD,2816666662,3810207838,53483711,1809144001,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21018911,DOMEX PNK POWER GKILL 24X500ML,,,1,case,0.033,15.16
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,21039096,BREEZE HS CONC PWDR ACTVBLCH PCH24X700G,,,2,case,0.077,34.35
,PCC-000614,Unilever Philippines,NON-FOOD,2816717062,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,21039097,BREEZE HS CONC PWDR ACTVBLCH PCH12X1450G,,,2,case,0.084,36.85
,PCC-000614,Unilever Philippines,NON-FOOD,2816717084,3810207821,53483695,1809168399,8 07 2018,50207235,AFPCES PSG,Manila City,21051975,SURF HS STD PWDR BLOSSOMFRESH 24X550G,,,1,case,0.02,13.47
,PCC-000614,Unilever Philippines,NON-FOOD,2816717084,3810207821,53483695,1809168399,8 07 2018,50207235,AFPCES PSG,Manila City,21051980,SURF HS STD PWDR BLOSSOMFRESH 12X1100G,,,2,case,0.038,26.82
,PCC-000614,Unilever Philippines,NON-FOOD,2816717077,3810207819,53483694,1809168397,8 07 2018,50207235,AFPCES PSG,Manila City,21051984,SURF HS STD PWDR ANTIBAC 12X1100G,,,2,case,0.038,26.82
,PCC-000614,Unilever Philippines,NON-FOOD,2816717077,3810207819,53483694,1809168397,8 07 2018,50207235,AFPCES PSG,Manila City,21051988,SURF HS STD PWDR BLOSSOMFRESH 6X2200G,,,5,case,0.116,66.95
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21051992,SURF HS STD PWDR ANTIBAC 6X2200G,,,1,case,0.023,13.39
,PCC-000614,Unilever Philippines,NON-FOOD,2816717077,3810207819,53483694,1809168397,8 07 2018,50207235,AFPCES PSG,Manila City,21051992,SURF HS STD PWDR ANTIBAC 6X2200G,,,2,case,0.046,26.78
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,21066194,SURF FABCON FRENCH PERFUME POU 12X800ML,,,5,case,0.086,54
,PCC-000614,Unilever Philippines,NON-FOOD,2816665363,3810207833,53483706,1809142555,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21082942,LADYS CHOICE RGLR SLD GARLIC RANCH 6X1L,,,1,case,0.014,6.75
,PCC-000614,Unilever Philippines,NON-FOOD,2816665363,3810207833,53483706,1809142555,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21082944,LADYS CHOICE RGLR SLD CAESAR 6X1L,,,2,case,0.029,13.38
,PCC-000614,Unilever Philippines,NON-FOOD,2816665024,3810207827,53483701,1809141156,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21123435,KNORR RGLY DRY SOUP CHCKN N CRN 60X60G,,,1,case,0.018,3.97
,PCC-000614,Unilever Philippines,NON-FOOD,2816717036,3810207806,53483682,1809168376,8 07 2018,50207235,AFPCES PSG,Manila City,21123436,KNORR RGLY DRY SOUP CRAB N CRN 72X40G,,,2,case,0.027,6.51
,PCC-000614,Unilever Philippines,NON-FOOD,2816665024,3810207827,53483701,1809141156,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21123436,KNORR RGLY DRY SOUP CRAB N CRN 72X40G,,,2,case,0.027,6.51
,PCC-000614,Unilever Philippines,NON-FOOD,2816717036,3810207806,53483682,1809168376,8 07 2018,50207235,AFPCES PSG,Manila City,21123437,KNORR RGLY DRY SOUP CRAB N CRN 60X60G,,,2,case,0.036,7.94
,PCC-000614,Unilever Philippines,NON-FOOD,2816665024,3810207827,53483701,1809141156,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21123444,KNORR RGLY DRY SOUP CRM OF MSHRM 60X70G,,,1,case,0.018,4.57
,PCC-000614,Unilever Philippines,NON-FOOD,2816717036,3810207806,53483682,1809168376,8 07 2018,50207235,AFPCES PSG,Manila City,21123444,KNORR RGLY DRY SOUP CRM OF MSHRM 60X70G,,,2,case,0.036,9.14
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,21148364,BREEZE HSCN POWDER ACTIVEBLEACH 144X70G,,,5,case,0.077,52.75
,PCC-000614,Unilever Philippines,NON-FOOD,2816717057,3810207815,53483691,1809168394,8 07 2018,50207235,AFPCES PSG,Manila City,21151101,CLEAR SH COOL SPORT MENTHOL MEN 288X12ML,,,5,case,0.066,21.65
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21151381,CLEAR SH DEEP CLEANSE MEN 24X180ML,,,1,case,0.009,5.332
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21152871,CLEAR SH COOL SPORT MENTHOL MEN 12X350ML,,,2,case,0.025,10.156
,PCC-000614,Unilever Philippines,NON-FOOD,2816665270,3810207829,53483703,1809142014,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21182546,LIPTON YELLOW LABEL SIP2 24X25X2G,,,1,case,0.012,2
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,21188319,SURF HS STD CHERRY BLOSSOM MP 48X6X57G,,,1,case,0.024,16.916
,PCC-000614,Unilever Philippines,NON-FOOD,2816717063,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,32008596,BREEZE STAIN-ACTION BULA LQD PH 12X1L,,,2,case,0.068,26.592
,PCC-000614,Unilever Philippines,NON-FOOD,2816666683,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,32008596,BREEZE STAIN-ACTION BULA LQD PH 12X1L,,,2,case,0.068,26.592
,PCC-000614,Unilever Philippines,NON-FOOD,2816717062,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,32008597,BREEZE STAIN-ACTION BULA LQD PH 12X700ML,,,5,case,0.097,46.91
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,32008597,BREEZE STAIN-ACTION BULA LQD PH 12X700ML,,,5,case,0.097,46.91
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63070400,LADYS CHOICE PENT BUTR SWEET12X170G,,,2,case,0.009,4.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63070500,LADYS CHOICE PENT BUTR SWEET12X340G,,,2,case,0.014,9.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63914556,LADYS CHOICE PENT BUTR CHUNKY12X340G,,,2,case,0.014,9.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,63914558,LADYS CHOICE PENT BUTR CREAMY 12X170G,,,1,case,0.004,2.4
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63914558,LADYS CHOICE PENT BUTR CREAMY 12X170G,,,2,case,0.009,4.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63914559,LADYS CHOICE PENT BUTR CREAMY 12X340G,,,2,case,0.014,9.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63914561,BESTFOODS PEANUT BUTTER 12X170G,,,2,case,0.009,6
,PCC-000614,Unilever Philippines,NON-FOOD,2816717050,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,63914562,BESTFOODS PEANUT BUTTER 12X340G,,,2,case,0.014,9.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816717062,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,64026026,DOMEX STD LIQUID BLUE POUCH(PH) 36X150ML,,,2,case,0.057,13.6
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,64028164,SURF FABCON BLOSSOM FRESH PCH 12X800ML,,,2,case,0.025,18.932
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,64028164,SURF FABCON BLOSSOM FRESH PCH 12X800ML,,,3,case,0.038,28.398
,PCC-000614,Unilever Philippines,NON-FOOD,2816717063,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,65000836,DOMEX SS MULTIPURPOSE LQD CLSC 48X250ML,,,1,case,0.031,15.916
,PCC-000614,Unilever Philippines,NON-FOOD,2816717063,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,65000837,DOMEX SS MULTIPURPOSE LQD CLSC 24X500ML,,,1,case,0.028,14.322
,PCC-000614,Unilever Philippines,NON-FOOD,2816717063,3810207816,53483692,1809168395,8 07 2018,50207235,AFPCES PSG,Manila City,65000840,DOMEX SS MULTIPURPOSE LQD LEMN 24X500ML,,,1,case,0.028,14.322
,PCC-000614,Unilever Philippines,NON-FOOD,2816722132,3810207805,53483681,1809161628,8 07 2018,15373197,KAREILA MANAGEMENT CORP. S&R SUCAT,PARANAQUE,65003673,DOMEX SS M/P N/ABR STD LEMN MP6X2X1000ML,,,10,case,0.296,140.7
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004310,LADY'S CHOICE SNDWCH SPRD 12X470ML,,,1,case,0.016,15.1
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004320,LADY'S CHOICE RGLR MYNS 12X470ML,,,1,case,0.016,12.49
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004321,LADY'S CHOICE RGLR MYNS 6X700ML,,,1,case,0.009,7.63
,PCC-000614,Unilever Philippines,NON-FOOD,2816717048,3810207809,53483685,1809168382,8 07 2018,50207235,AFPCES PSG,Manila City,65004330,LADY'S CHOICE SNDWCH SPRD CHCKN12X470ML,,,2,case,0.031,29.4
,PCC-000614,Unilever Philippines,NON-FOOD,2816718460,3810207825,53483699,1809166202,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,65004330,LC CHICKEN SPREAD 12X470 ML,,,10,case,0.156,147
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004331,LADY'S CHOICE SNDWCH SPRD HAM 24X220ML,,,1,case,0.016,9.722
,PCC-000614,Unilever Philippines,NON-FOOD,2816717048,3810207809,53483685,1809168382,8 07 2018,50207235,AFPCES PSG,Manila City,65004331,LADY'S CHOICE SNDWCH SPRD HAM 24X220ML,,,2,case,0.033,19.444
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004332,LADY'S CHOICE SNDWCH SPRD HAM 12X470ML,,,1,case,0.016,15.18
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004333,LADY'S CHOICE SNDWCH SPRD TUNA 24X220ML,,,1,case,0.016,15.28
,PCC-000614,Unilever Philippines,NON-FOOD,2816718460,3810207825,53483699,1809166202,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,65004333,LC TUNA SPREAD 24X220 ML,,,10,case,0.163,152.8
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004337,LADY'S CHOICE SNDWCH SPRD BCN 24X220ML,,,1,case,0.016,9.776
,PCC-000614,Unilever Philippines,NON-FOOD,2816717048,3810207809,53483685,1809168382,8 07 2018,50207235,AFPCES PSG,Manila City,65004338,LADY'S CHOICE SNDWCH SPRD BCN 12X470ML,,,2,case,0.031,26.728
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004356,LADY'S CHOICE ALSA GLMN GRN UNFLV 24X90G,,,1,case,0.006,3.905
,PCC-000614,Unilever Philippines,NON-FOOD,2816717049,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,65004471,LADY'S CHOICE RGLR MYNS 72X80ML,,,2,case,0.026,15.278
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004471,LADY'S CHOICE RGLR MYNS 72X80ML,,,3,case,0.04,22.917
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004474,LADY'S CHOICE SNDWCH SPRD HAM 72X80ML,,,1,case,0.013,9.199
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004475,LADY'S CHOICE SNDWCH SPRD 72X80ML,,,1,case,0.013,6.787
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004476,LADY'S CHOICE SNDWCH SPRD TUNA 72X80ML,,,1,case,0.013,9.2
,PCC-000614,Unilever Philippines,NON-FOOD,2816717040,3810207807,53483683,1809168377,8 07 2018,50207235,AFPCES PSG,Manila City,65004554,KNORR SNGNG GABI 144X44G,,,2,case,0.04,19.92
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004554,KNORR SNGNG GABI 144X44G,,,4,case,0.079,39.84
,PCC-000614,Unilever Philippines,NON-FOOD,2816718454,3810207823,53483697,1809156130,8 07 2018,50200696,ULTRA MEGA MUNTINLUPA WHSLE,Muntinlupa City,65004554,KNR SINIGANG W/ GABI 144X44G,,,10,case,0.198,99.6
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004556,LADY'S CHOICESNDWCHSPRDCHCKNDOY24X220ML,,,2,case,0.02,12.084
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004557,LADY'S CHOICE SNDWCH SPRDHAMDOY24X220ML,,,1,case,0.01,5.937
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004558,LADY'S CHOICE SNDWCH SPRD DOY 24X220ML,,,2,case,0.02,11.874
,PCC-000614,Unilever Philippines,NON-FOOD,2816717047,3810207809,53483685,1809168382,8 07 2018,50207235,AFPCES PSG,Manila City,65004559,LADY'S CHOICE RGLR MYNS DOY 12X470ML,,,2,case,0.024,11.546
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004559,LADY'S CHOICE RGLR MYNS DOY 12X470ML,,,6,case,0.073,34.638
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004562,LADY'S CHOICE SNDWCH SPRD DOY 12X470ML,,,1,case,0.012,6.393
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004585,KNORR SNGNG ORGNL MP 12X12X20G,,,1,case,0.01,3.43
,PCC-000614,Unilever Philippines,NON-FOOD,2816665098,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004594,KNORR SOY LQD SNSNG ORGNL DOY 24X250ML,,,1,case,0.016,12.7
,PCC-000614,Unilever Philippines,NON-FOOD,2816717049,3810207810,53483686,1809168384,8 07 2018,50207235,AFPCES PSG,Manila City,65004623,BESTFOODS RGLR MYNS MAYO MGC DOY12X470ML,,,2,case,0.024,13.014
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004623,BESTFOODS RGLR MYNS MAYO MGC DOY12X470ML,,,2,case,0.024,13.014
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004662,BESTFOODS RGLR MYNS MAYOMAGICDOY24X220ML,,,1,case,0.01,6.042
,PCC-000614,Unilever Philippines,NON-FOOD,2816717047,3810207809,53483685,1809168382,8 07 2018,50207235,AFPCES PSG,Manila City,65004662,BESTFOODS RGLR MYNS MAYOMAGICDOY24X220ML,,,2,case,0.02,12.084
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004685,BESTFOODS SNDWCH SPRDSLDMATEDOY24X220ML,,,1,case,0.01,6.148
,PCC-000614,Unilever Philippines,NON-FOOD,2816665360,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004687,BESTFOODS SNDWCH SPRD SLD MATE 12X470ML,,,1,case,0.016,14.825
,PCC-000614,Unilever Philippines,NON-FOOD,2816717041,3810207807,53483683,1809168377,8 07 2018,50207235,AFPCES PSG,Manila City,65004749,KNORR SOY LQD SNSNGORGNL24X250ML,,,2,case,0.042,24.14
,PCC-000614,Unilever Philippines,NON-FOOD,2816665096,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004749,KNORR SOY LQD SNSNGORGNL24X250ML,,,4,case,0.085,48.28
,PCC-000614,Unilever Philippines,NON-FOOD,2816722127,3810207803,53483679,1809161600,8 07 2018,15373197,KAREILA MANAGEMENT CORP. S&R SUCAT,PARANAQUE,65004749,KNORR SOY LQD SNSNGORGNL24X250ML,,,5,case,0.106,60.35
,PCC-000614,Unilever Philippines,NON-FOOD,2816717041,3810207807,53483683,1809168377,8 07 2018,50207235,AFPCES PSG,Manila City,65004750,KNORR SOY LQD SNSNGORGNL24X130ML,,,2,case,0.025,12.53
,PCC-000614,Unilever Philippines,NON-FOOD,2816665096,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004750,KNORR SOY LQD SNSNGORGNL24X130ML,,,4,case,0.049,25.06
,PCC-000614,Unilever Philippines,NON-FOOD,2816665096,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004751,KNORR SOY LQD SNSNG ORGNL 12X500ML,,,1,case,0.012,12.07
,PCC-000614,Unilever Philippines,NON-FOOD,2816717041,3810207807,53483683,1809168377,8 07 2018,50207235,AFPCES PSG,Manila City,65004751,KNORR SOY LQD SNSNG ORGNL 12X500ML,,,2,case,0.024,24.14
,PCC-000614,Unilever Philippines,NON-FOOD,2816717037,3810207806,53483682,1809168376,8 07 2018,50207235,AFPCES PSG,Manila City,65004752,KNORR LIQUID SEASONING ORIGINAL 6X1L,,,2,case,0.024,24.14
,PCC-000614,Unilever Philippines,NON-FOOD,2816665096,3810207828,53483702,1809141718,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004752,KNORR LIQUID SEASONING ORIGINAL 6X1L,,,2,case,0.024,24.14
,PCC-000614,Unilever Philippines,NON-FOOD,2816665359,3810207831,53483705,1809142554,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65004789,LADY'S CHOICE RGLR MYNS 6X1 KG,,,1,case,0.013,7.056
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,65024649,VASELINE SHMP SOFT & SMOOTH DOY24X275ML,,,2,case,0.042,15.936
,PCC-000614,Unilever Philippines,NON-FOOD,2816665574,3810207835,53483708,1809143338,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67000602,DOVE PW BAR WHITE TRIPLES (3)16X100G,,,1,case,0.01,5.57
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67010161,DOVE MEN+CARE SH FRT STRENGTHNG 12X340ML,,,1,case,0.013,4.755
,PCC-000614,Unilever Philippines,NON-FOOD,2816717053,3810207812,53483688,1809168387,8 07 2018,50207235,AFPCES PSG,Manila City,67011355,REXONA MEN QUANTUM SEA 24X50ML,,,2,case,0.015,4.688
,PCC-000614,Unilever Philippines,NON-FOOD,2816717055,3810207813,53483689,1809168388,8 07 2018,50207235,AFPCES PSG,Manila City,67017099,DOMEX PHI CLSSIC ORIGINAL GKILL 12X900ML,,,2,case,0.06,25.12
,PCC-000614,Unilever Philippines,NON-FOOD,2816717077,3810207819,53483694,1809168397,8 07 2018,50207235,AFPCES PSG,Manila City,67021746,SURF FABCON MORNING FRESH SACH 360X28ML,,,2,case,0.077,22.5
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67021747,SURF FABCON MORNING FRESH POU 12X800ML,,,1,case,0.019,10.265
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67021747,SURF FABCON MORNING FRESH POU 12X800ML,,,2,case,0.039,20.53
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67021748,SURF FABCON FRENCH PERFUME SACH 360X28ML,,,2,case,0.077,22.5
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67021749,SURF FABCON LUXE PERFUME SACH 360X28ML,,,2,case,0.077,22.5
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67021751,SURF FABCON ANTIBAC POU 12X800ML,,,2,case,0.039,20.53
,PCC-000614,Unilever Philippines,NON-FOOD,2816717073,3810207817,53483693,1809168396,8 07 2018,50207235,AFPCES PSG,Manila City,67021782,SURF FABCON ANTIBAC SACH 360X28ML,,,2,case,0.077,22.5
,PCC-000614,Unilever Philippines,NON-FOOD,2816719806,3810207814,53483690,1809168390,8 07 2018,50207235,AFPCES PSG,Manila City,67022557,SUNSILK SH DAMAGE RCONSTRUCTION 288X13ML,,,10,case,0.113,44.55
,PCC-000614,Unilever Philippines,NON-FOOD,2816717057,3810207815,53483691,1809168394,8 07 2018,50207235,AFPCES PSG,Manila City,67022568,SUNSILK SH STRONG & LONG 288X13ML,,,5,case,0.056,22.275
,PCC-000614,Unilever Philippines,NON-FOOD,2816666684,3810207839,53483712,1809144038,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67023881,BREEZE STAIN-ACTION BUL LQD MP 18X6X70ML,,,2,case,0.048,16.86
,PCC-000614,Unilever Philippines,NON-FOOD,2816665670,3810207836,53483709,1809143612,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67028562,VASELINE LTN DP RSTR TMST ESCRE 24X100ML,,,1,case,0.007,3.13
,PCC-000614,Unilever Philippines,NON-FOOD,2816717056,3810207814,53483690,1809168390,8 07 2018,50207235,AFPCES PSG,Manila City,67031784,SUNSILK SH PERFECT STRAIGHT 24X180ML,,,2,case,0.025,9.434
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67031790,SUNSILK SH DAMAGE RCONSTRUCTION 24X180ML,,,1,case,0.012,4.717
,PCC-000614,Unilever Philippines,NON-FOOD,2816665574,3810207835,53483708,1809143338,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67041261,DOVE BAR SH BTTR TRPLE PACK (3) 16X100G,,,1,case,0.01,5.57
,PCC-000614,Unilever Philippines,NON-FOOD,2816665516,3810207834,53483707,1809143179,8 07 2018,50207367,ROBINSONS SUPERMKT MARQUINTON,Marikina City,67041847,CREAMSILK DTC DRY RESCUE CIT 4X6X180ML,,,1,case,0.018,5.3
,PCC-000614,Unilever Philippines,NON-FOOD,2816717088,3810207822,53483696,1809168401,8 07 2018,50207235,AFPCES PSG,Manila City,67045862,SURF BAR SUN FRESH 96X130G,,,3,case,0.034,38.328
