Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082250,2816610426,53464938,31182203-00,8/03/18,15146644,PUREGOLD PRICE CLUB INC,PARANAQUE,65004310,LADY'S CHOICE SNDWCH SPRD 12X470ML,,,1,CASE,0.016,0.074
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004679,BESTFOODS SNDWCH SPRD DOY 24X220ML,,,1,CASE,0.01,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004662,BESTFOODS RGLR MYNS MAYOMAGICDOY24X220ML,,,1,CASE,0.01,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004675,BESTFOODS RGLR MYNS WNDR MAYO 4X3.5L,,,1,CASE,0.029,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004359,LADY'S CHOICE ALSA GLMN CRYSTL UFL24X90G,,,1,CASE,0.006,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,21123437,KNORR RGLY DRY SOUP CRAB N CRN 60X60G,,,2,CASE,0.036,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,21123444,KNORR RGLY DRY SOUP CRM OF MSHRM 60X70G,,,2,CASE,0.036,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004726,LADY'S CHOICE SNDWCH SPRD HAM 6X12X15ML,,,1,CASE,0.004,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004477,BESTFOODS RGLR MYNS MAYO MAGIC 72X80ML,,,1,CASE,0.013,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004789,LADY'S CHOICE RGLR MYNS 6X1 KG,,,1,CASE,0.013,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610416,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004623,BESTFOODS RGLR MYNS MAYO MGC DOY12X470ML,,,4,CASE,0.049,0.082
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114991,KNORR BLN CUBE CHICKEN PANTRY 72X60G,,,1,CASE,0.007,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114982,KNORR BLN CUBE CHICKEN SAVERS 36X120G,,,1,CASE,0.006,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304739,KNORR SINIGANG GABI 12X(12X22G),,,1,CASE,0.009,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304736,KNORR SINIGANG SAM ORIG 12X12X20G,,,1,CASE,0.01,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304735,KNORR SINIGANG SAM ORIG 144X40G,,,2,CASE,0.034,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67108676,KNORR BLN CUBES PORK SAVERS 36X120G,,,1,CASE,0.007,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004554,KNORR SNGNG GABI 144X44G,,,1,CASE,0.02,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114981,KNORR BLN CUBE CHICKEN SINGLES 48X12X10G,,,2,CASE,0.043,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114992,KNORR BLN CUBE PORK SINGLES 48X12X10G,,,3,CASE,0.065,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610417,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67382190,KNORR MEALMAKER GINATAANG GULAY 96X29G,,,1,CASE,0.011,0.068
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610418,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004752,KNORR LIQUID SEASONING ORIGINAL 6X1L,,,4,CASE,0.048,0.048
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610418,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004750,KNORR SOY LQD SNSNGORGNL24X130ML,,,1,CASE,0.012,0.048
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610418,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004749,KNORR SOY LQD SNSNGORGNL24X250ML,,,1,CASE,0.021,0.048
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809082220,2816610418,53464969,31182173-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004751,KNORR SOY LQD SNSNG ORGNL 12X500ML,,,1,CASE,0.012,0.048
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610475,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20277219,PEPSODENT WHITENING PROMO 24X2X190G,,,1,CASE,0.021,0.086
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610475,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67206238,CREAMSILK RINSE OFF SS 24(11+1)12ML,,,5,CASE,0.047,0.086
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610475,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67553013,SUNSILK SH SMOOTH&MNGBLE (11+1) 24X13ML,,,10,CASE,0.133,0.086
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610475,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67223623,MASTER DC OIL CTRL+CLYDOH24(1+2)135ML+4G,,,1,CASE,0.01,0.086
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610475,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67453076,DOVE BW DEEPLY NRSHN 12(400M+400ML),,,2,CASE,0.049,0.086
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610476,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67077130,SURF PWD CHERRY BLOSSOM 20(12+2)57G,,,3,CASE,0.094,0.231
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610476,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67337210,SURF PWD ROSE FRESH 20(12+2)61G,,,3,CASE,0.094,0.231
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610476,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67521056,SURF BF PWDER SCOOPER 12X1.1KG,,,5,CASE,0.127,0.231
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809090084,2816610476,53464970,31202829-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67521058,SURF CB PWDER 12X1.1KG + SCOOPER,,,5,CASE,0.127,0.231
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809091784,2816610522,53464971,31206785-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67247621,KNORR CBE CHCKN SVRS + PC 36(1+1)X120G,,,1,CASE,0.067,0.022
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809091784,2816610522,53464971,31206785-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67484720,KNORR CBS CHK+LC CHK48(12+3)X(10G+27ML),,,2,CASE,0.065,0.022
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610561,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65037071,ESKINOL CLSR CLASSIC WHITE 72X135ML,,,1,CASE,0.024,0.025
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610561,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67106577,CLOSEUP GREEN ULP RL1 144X(2X10G),,,1,CASE,0.011,0.025
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610561,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67404150,REXONA MEN RO ICE COOL IN 24X50ML,,,2,CASE,0.015,0.025
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610561,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67022568,SUNSILK SH STRONG & LONG 288X13ML,,,1,CASE,0.011,0.025
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610561,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67223605,DOVE SH STRAIGHT & SILKY 288X10ML,,,2,CASE,0.019,0.025
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610562,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65000840,DOMEX SS MULTIPURPOSE LQD LEMN 24X500ML,,,1,CASE,0.028,0.09
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610562,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65000841,DOMEX SS MULTIPURPOSE LQD LEMN 12X1000ML,,,2,CASE,0.059,0.09
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610562,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67045870,SURF BAR BFRESH 36X380G,,,2,CASE,0.023,0.09
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610562,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,21018909,DOMEX CLSSIC ORIGINAL GKILL 24X500ML,,,1,CASE,0.033,0.09
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610562,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67451515,SURF HS STD PWR CHERRY BLOSSOM 6X2000G,,,1,CASE,0.02,0.09
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809094735,2816610563,53464972,31211915-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,64026026,DOMEX STD LIQUID BLUE POUCH(PH) 36X150ML,,,1,CASE,0.029,0.006
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004471,LADY'S CHOICE RGLR MYNS 72X80ML,,,1,CASE,0.013,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004322,LADY'S CHOICE RGLR MYNS REAL MYO 4X3.5L,,,1,CASE,0.029,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004675,BESTFOODS RGLR MYNS WNDR MAYO 4X3.5L,,,1,CASE,0.029,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004555,LADY'S CHOICE RGLR MYNS DOY 24X220ML,,,1,CASE,0.01,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004559,LADY'S CHOICE RGLR MYNS DOY 12X470ML,,,2,CASE,0.024,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610654,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004623,BESTFOODS RGLR MYNS MAYO MGC DOY12X470ML,,,1,CASE,0.012,0.056
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114991,KNORR BLN CUBE CHICKEN PANTRY 72X60G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114982,KNORR BLN CUBE CHICKEN SAVERS 36X120G,,,1,CASE,0.006,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67108687,KNORR BLN CUBES BEEF PANTRY 72X60G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67108675,KNORR BLN CUBES BEEF SAVERS 36X120G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114983,KNORR BLN CUBE SHRIMP PANTRY PH 72X60G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67108677,KNORR BLN CUBES PORK PANTRY 72X60G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,21182545,LIPTON YELLOW LABEL SIP2 12X50X2G,,,1,CASE,0.011,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304739,KNORR SINIGANG GABI 12X(12X22G),,,1,CASE,0.009,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304736,KNORR SINIGANG SAM ORIG 12X12X20G,,,2,CASE,0.021,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,20304735,KNORR SINIGANG SAM ORIG 144X40G,,,1,CASE,0.017,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67108676,KNORR BLN CUBES PORK SAVERS 36X120G,,,1,CASE,0.007,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,65004554,KNORR SNGNG GABI 144X44G,,,1,CASE,0.02,0.071
4802228440,PCC-000614,Unilever Philippines,NON-FOOD,1809095353,2816610655,53464973,31213913-00,8/03/18,15106934,PUREGOLD PRICE CLUB INC - SOUTHPARK,PARANAQUE,67114992,KNORR BLN CUBE PORK SINGLES 48X12X10G,,,1,CASE,0.022,0.071
