Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
,PCC-000616,RFM Corporation,FOOD,131387057,331405848,1001368647,1039322629,8 07 2018,27229,SUPER SHOPPING MARKET INC.- MONUMEN,"SM Hyperma Mc Arthur Highway, Samso Brgy.78, Zone7, District1, Caloocan",WF000143, ARROZ CALD-O-113GX30,,,1,CASE,0.023,4.69
,PCC-000616,RFM Corporation,FOOD,131387057,331405848,1001368647,1039322629,8 07 2018,27229,SUPER SHOPPING MARKET INC.- MONUMEN,"SM Hyperma Mc Arthur Highway, Samso Brgy.78, Zone7, District1, Caloocan",WF000284,FIESTA ELBOW BIG 1KG X12,,,2,CASE,0.066,25.36
,PCC-000616,RFM Corporation,FOOD,131387057,331405848,1001368647,1039322629,8 07 2018,27229,SUPER SHOPPING MARKET INC.- MONUMEN,"SM Hyperma Mc Arthur Highway, Samso Brgy.78, Zone7, District1, Caloocan",WF000403,WK CHAMP-O-RADO 113GX30,,,1,CASE,0.001,4.62
,PCC-000616,RFM Corporation,FOOD,131386004,331405807,1001368642,1039172282,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,JF000894,SELECTA MOO CHOCO 245MLX24,,,6,CASE,0.06,40.92
,PCC-000616,RFM Corporation,FOOD,131386004,331405807,1001368642,1039172282,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,JF000942,SEL FILLED MILK 1 LITERX 12,,,2,CASE,0.032,26.38
,PCC-000616,RFM Corporation,FOOD,131386004,331405807,1001368642,1039172282,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,JF000945,SEL FULLCREAM MILK 1L X12,,,1,CASE,0.016,13.32
,PCC-000616,RFM Corporation,FOOD,131386004,331405807,1001368642,1039172282,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,JF000938,SELECTA MOO CHOCO 100ML4X9,,,1,CASE,0.009,4.66
,PCC-000616,RFM Corporation,FOOD,131386005,331405806,1001368641,1039252785,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,WF000380,FIESTA P119 3CHEESE SPAGTIPID 1.8 KGX10,,,4,CASE,0.104,73.6
,PCC-000616,RFM Corporation,FOOD,131386005,331405806,1001368641,1039252785,8 07 2018,27755,SANFORD MARKETING CORP-FRANCIS MARK,Gov. Pascual Ave. Cor. MH Del Pilar Malabon City,WF000381,FIESTA 119 FIL SPAGTIPID 1.8 KG X 10,,,3,CASE,0.078,52.2
,PCC-000616,RFM Corporation,FOOD,131386042,331405820,1001368643,1039173280,8 07 2018,28530,SMCO ONE MALL VALENZUELA,One Mall Gen. T. Leon Valenzuela City,JF000894,SELECTA MOO CHOCO 245MLX24,,,6,CASE,0.06,40.92
,PCC-000616,RFM Corporation,FOOD,131386042,331405820,1001368643,1039173280,8 07 2018,28530,SMCO ONE MALL VALENZUELA,One Mall Gen. T. Leon Valenzuela City,JF000942,SEL FILLED MILK 1 LITERX 12,,,10,CASE,0.16,131.9
,PCC-000616,RFM Corporation,FOOD,131386042,331405820,1001368643,1039173280,8 07 2018,28530,SMCO ONE MALL VALENZUELA,One Mall Gen. T. Leon Valenzuela City,JF000945,SEL FULLCREAM MILK 1L X12,,,1,CASE,0.016,13.32
,PCC-000616,RFM Corporation,FOOD,131386042,331405820,1001368643,1039173280,8 07 2018,28530,SMCO ONE MALL VALENZUELA,One Mall Gen. T. Leon Valenzuela City,JF000938,SELECTA MOO CHOCO 100ML4X9,,,3,CASE,0.027,13.98
,PCC-000616,RFM Corporation,FOOD,131387064,331405822,1001368644,1039339222,8 07 2018,28583,SSM - RIZAL DEPOT,"Felix Ave., Sto Domingo, Cainta Rizal",WF000326,FIESTA  SPAGHETTI 900G X12,,,16,CASE,0.16,180.96
