Shipment,Principal Code ,Principal Name,Product Category,Sales Order No,Delivery Order No,Sales Invoice No,PO Number,Required Delivery Date (RDD),Customer Code,Customer Name,Customer Address,SKU Code,SKU Description,SLED,Batch code,Quantity,UOM,Volume (CBM),Weight (KG)
4802251136,PCC-000614,Unilever Philippines,non food,1809246688,2816877265,53510575,3964953,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67453080,DOVE BAR WHITE+TOWEL48X135G,,,3,CASE,0.09,0.02
4802251136,PCC-000614,Unilever Philippines,non food,1809248578,2816877297,53510576,3965865,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,21123436,KNORR RGLY DRY SOUP CRAB N CRN 72X40G,,,2,CASE,0.03,0.03
4802251136,PCC-000614,Unilever Philippines,non food,1809248578,2816877297,53510576,3965865,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,21123444,KNORR RGLY DRY SOUP CRM OF MSHRM 60X70G,,,5,CASE,0.09,0.03
4802251136,PCC-000614,Unilever Philippines,non food,1809248578,2816877297,53510576,3965865,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,21123439,KNORR RGLY DRY SOUP NIDO ORNTL 60X60G,,,2,CASE,0.04,0.03
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,20304735,KNORR SINIGANG SAM ORIG 144X40G,,,3,CASE,0.05,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,20304739,KNORR SINIGANG GABI 12X(12X22G),,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,65025107,KNORR CIS MLMKR SNGNG ORGNL 288X10G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67108687,KNORR BLN CUBES BEEF PANTRY 72X60G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67114982,KNORR BLN CUBE CHICKEN SAVERS 36X120G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67108677,KNORR BLN CUBES PORK PANTRY 72X60G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67114991,KNORR BLN CUBE CHICKEN PANTRY 72X60G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809248834,2816877404,53510577,3966487,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67382190,KNORR MEALMAKER GINATAANG GULAY 96X29G,,,1,CASE,0.01,0.04
4802251136,PCC-000614,Unilever Philippines,non food,1809249036,2816877489,53510578,3966714,8 23 18,50266113,ROBINSONS SMKT LUCKY GOLD,Pasig City,67206238,CREAMSILK RINSE OFF SS 24(11+1)12ML,,,10,CASE,0.09,0.11
